ExperimentNumber,ColonyID,Size,MinorAxisLength,Eccentricity,MeanIntensity,Radius,Type
1,16,104,10.596711512393,0.542457758659752,0.499173156940147,5.75362739175159,3
1,17,170,6.94616283147142,0.978547217236481,0.403532675206005,7.35613218010963,3
1,18,165,14.4367126324372,0.169833131179631,0.417257176480478,7.24714641913115,3
1,19,12,2.3094010767585,0.942809041582063,0.433079056865465,1.95441004761168,3
1,20,14,3.72890894294322,0.652071200401997,0.298989498712106,2.11100412282238,3
1,21,6,2.3094010767585,0.74535599249993,0.254507628294036,1.38197659788534,3
1,22,78,7.72305979789473,0.81330319722111,0.432269995376791,4.98278748516688,3
1,23,112,10.5928223773364,0.626489774708728,0.410961957598573,5.97082132144185,3
1,24,158,9.66610830329592,0.889806277030715,0.368932038834952,7.09175309899033,3
1,25,135,12.4481431018582,0.450551442647821,0.404561565726614,6.55529058355247,3
1,26,47,5.93163309448743,0.8177437291759,0.378994894797415,3.86788891394752,3
1,27,50,7.67680489092522,0.420328094576457,0.247212205270458,3.98942280401433,3
1,28,148,11.7614142687347,0.715125734529653,0.361706713648461,6.8636625175777,3
1,29,136,12.684535618633,0.392065660631861,0.380660031002692,6.57952464247954,3
1,30,153,13.3021682122537,0.432327544870783,0.376664581690282,6.97863973752192,3
1,31,91,7.04544926670475,0.907945844927197,0.396564600448096,5.38202560777306,3
1,32,38,3.35578771269407,0.974952386802503,0.34710562814804,3.47789816915102,3
1,33,174,9.67660586429088,0.909820026179576,0.378863966075215,7.44217173921562,3
1,34,80,9.74337381677073,0.394307984816879,0.370492371705964,5.04626504404032,3
1,35,31,6.27776524370588,0.25309055459395,0.274394881660776,3.14127465715711,3
1,36,131,7.30474803639641,0.949063973926106,0.393336227250109,6.45744493511765,3
1,37,90,5.46005356394566,0.96819173226771,0.473801818462012,5.35237234845831,3
1,38,34,6.2434279171672,0.48149689315132,0.482459003018683,3.28976232123977,3
1,39,71,8.42807179462764,0.633660920286676,0.369361801879237,4.75394593143939,3
1,40,84,8.57931408919588,0.733804455832581,0.488326398520574,5.17088294582641,3
1,41,152,10.4245347590323,0.831030819547187,0.474113073947003,6.95579633830205,3
1,42,73,7.04637152932023,0.851680104802461,0.343700720080558,4.82043791490117,3
1,43,207,10.9390239790555,0.893545262602167,0.344710446441135,8.11727456970901,3
1,44,47,7.05847572324272,0.578453055225622,0.44244105409154,3.86788891394752,3
1,45,95,10.6203144815675,0.383102796605759,0.367267683772538,5.49903984232339,3
1,46,18,2.3094010767585,0.974996043043569,0.345353675450763,2.3936536824086,3
1,47,95,6.59840166220109,0.935364042568673,0.37253814147018,5.49903984232339,3
1,48,115,11.7076449900486,0.376063952396032,0.396671289875173,6.0502592432999,3
1,49,108,9.9078047506254,0.716333788867891,0.434350439204808,5.86323014283504,3
1,50,91,8.38522954009244,0.803359484257728,0.343158921522306,5.38202560777306,3
1,51,25,5.77350269189626,0,0.190069348127601,2.82094791773878,3
1,52,132,12.0092763522032,0.526793402620729,0.403490522422561,6.48204481442857,3
1,53,99,8.60316203350398,0.819251099374982,0.381078468457109,5.61361547776433,3
1,54,136,10.9689394602122,0.729050014404854,0.493309945337358,6.57952464247954,3
1,55,121,9.67388444649474,0.823216890478885,0.371534026432526,6.20608541902532,3
1,56,19,4.44818285707316,0.619000533211531,0.496970581794292,2.45924537968297,3
1,57,159,10.468713107629,0.843815060530396,0.49370633030644,7.1141599576635,3
1,58,119,7.33458548826567,0.936250199932167,0.458863156913251,6.15458174499869,3
1,59,84,9.96854567666345,0.473040053933917,0.40446469850076,5.17088294582641,3
1,60,65,5.52464339180224,0.936276726614142,0.508631174650592,4.54864184146723,3
1,61,61,5.35269175223548,0.938531544387471,0.505536481662536,4.40646151205377,3
1,1,779,19.7264763019853,0.922297182532286,0.339638463907815,15.7468536964428,3
1,2,338,16.2592974436558,0.799770648206219,0.33299001222825,10.3724992904372,3
1,3,53,8.04831670614253,0.386234256718904,0.316462983801324,4.10736216661508,3
1,4,199,11.3790149786463,0.866426630856209,0.410004251493251,7.95887349758585,3
1,5,95,7.54889570742744,0.890660685006566,0.412555660997153,5.49903984232339,3
1,6,20,2.30940107675851,0.979795897113271,0.521359223300971,2.52313252202016,3
1,7,451,13.5358481911512,0.951284549489204,0.443680402003869,11.9815591084337,3
1,8,88,9.6421392069648,0.57117904638738,0.401872399445215,5.29256742840123,3
1,9,77,9.55232058996042,0.397333008197004,0.356755588378335,4.95074350336915,3
1,10,172,9.39893372216784,0.916966734924858,0.403694803728672,7.39927702033192,3
1,11,114,9.81572197684346,0.754763197585058,0.364746818502567,6.02389633252035,3
1,12,38,6.5104504385089,0.505213265756575,0.259690488356815,3.47789816915102,3
1,13,82,9.5776631426606,0.499051771549793,0.388180372788471,5.10895396995029,3
1,14,121,11.2266596409643,0.597678581507807,0.387627377036027,6.20608541902532,3
1,15,114,10.6945564256221,0.631478307558523,0.439289972504076,6.02389633252035,3
1,16,133,12.1824630196254,0.502551527411344,0.397588979383271,6.50655168752575,3
1,17,52,7.46065765580783,0.591415068502636,0.343033180411821,4.06842894512822,3
1,18,96,6.24286786852858,0.953201440522605,0.419859570041609,5.52790639154137,3
1,19,215,16.2974627005574,0.266812255198036,0.42554591491146,8.27264320090713,3
1,20,82,9.10577551932892,0.656253788626275,0.500828794695714,5.10895396995029,3
1,21,104,10.596711512393,0.542457758659752,0.499173156940147,5.75362739175159,3
1,22,276,11.8693583769355,0.919399149140811,0.377741261130878,9.37302131581521,3
1,23,170,6.94616283147142,0.978547217236481,0.403532675206005,7.35613218010963,3
1,24,165,14.4367126324372,0.169833131179631,0.417257176480478,7.24714641913115,3
1,25,12,2.3094010767585,0.942809041582063,0.433079056865465,1.95441004761168,3
1,26,14,3.72890894294322,0.652071200401997,0.298989498712106,2.11100412282238,3
1,27,6,2.3094010767585,0.74535599249993,0.254507628294036,1.38197659788534,3
1,28,78,7.72305979789473,0.81330319722111,0.432269995376791,4.98278748516688,3
1,29,112,10.5928223773364,0.626489774708728,0.410961957598573,5.97082132144185,3
1,30,788,23.3148448047198,0.846902951387984,0.410243457690602,15.8375563239039,3
1,31,135,12.4481431018582,0.450551442647821,0.404561565726614,6.55529058355247,3
1,32,47,5.93163309448743,0.8177437291759,0.378994894797415,3.86788891394752,3
1,33,756,18.4063112283128,0.955696768909981,0.380079108234448,15.5126488374792,3
1,34,50,7.67680489092522,0.420328094576457,0.247212205270458,3.98942280401433,3
1,35,136,12.684535618633,0.392065660631861,0.380660031002692,6.57952464247954,3
1,36,153,13.3021682122537,0.432327544870783,0.376664581690282,6.97863973752192,3
1,37,91,7.04544926670475,0.907945844927197,0.396564600448096,5.38202560777306,3
1,38,261,13.8953717994965,0.831332697205499,0.506783362826215,9.11476166961975,3
1,39,38,3.35578771269407,0.974952386802503,0.34710562814804,3.47789816915102,3
1,40,174,9.67660586429088,0.909820026179576,0.378863966075215,7.44217173921562,3
1,41,80,9.74337381677073,0.394307984816879,0.370492371705964,5.04626504404032,3
1,42,31,6.27776524370588,0.25309055459395,0.274394881660776,3.14127465715711,3
1,43,131,7.30474803639641,0.949063973926106,0.393336227250109,6.45744493511765,3
1,44,90,5.46005356394566,0.96819173226771,0.473801818462012,5.35237234845831,3
1,45,34,6.2434279171672,0.48149689315132,0.482459003018683,3.28976232123977,3
1,46,171,12.9163306253278,0.655334252735324,0.415107347657169,7.3777361390489,3
1,47,35,6.3891568360722,0.561540165332402,0.431107588666535,3.33779058906227,3
1,48,84,8.57931408919588,0.733804455832581,0.488326398520574,5.17088294582641,3
1,49,152,10.4245347590323,0.831030819547187,0.474113073947003,6.95579633830205,3
1,50,73,7.04637152932023,0.851680104802461,0.343700720080558,4.82043791490117,3
1,51,448,15.6944437726092,0.918422268779976,0.383804735486427,11.9416426428837,3
1,52,207,10.9390239790555,0.893545262602167,0.344710446441135,8.11727456970901,3
1,53,47,7.05847572324272,0.578453055225622,0.44244105409154,3.86788891394752,3
1,54,95,10.6203144815675,0.383102796605759,0.367267683772538,5.49903984232339,3
1,55,18,2.3094010767585,0.974996043043569,0.345353675450763,2.3936536824086,3
1,56,95,6.59840166220109,0.935364042568673,0.37253814147018,5.49903984232339,3
1,57,115,11.7076449900486,0.376063952396032,0.396671289875173,6.0502592432999,3
1,58,330,13.5657003360276,0.902099491822525,0.361929979405707,10.2490127544389,3
1,59,108,9.9078047506254,0.716333788867891,0.434350439204808,5.86323014283504,3
1,60,306,10.1397083061476,0.967922616405123,0.438783280302412,9.86928696371931,3
1,61,91,8.38522954009244,0.803359484257728,0.343158921522306,5.38202560777306,3
1,62,25,5.77350269189626,0,0.190069348127601,2.82094791773878,3
1,63,132,12.0092763522032,0.526793402620729,0.403490522422561,6.48204481442857,3
1,64,292,10.021495592323,0.964560222200516,0.429716147664013,9.64087582980233,3
1,65,554,21.7051925257225,0.766492096479573,0.403776343526089,13.2794456565709,3
1,66,371,13.2502801521812,0.935514682905251,0.472875722921519,10.8670588373389,3
1,67,359,12.5144084304456,0.94422001984677,0.474028256947369,10.6898666567914,3
1,68,646,21.4051734710054,0.892690566150858,0.42887200869106,14.3397415065519,3
1,69,136,10.9689394602122,0.729050014404854,0.493309945337358,6.57952464247954,3
1,70,783,19.9976086299177,0.951959016058127,0.422646282036975,15.7872303106627,3
1,71,439,13.3106852182522,0.967830081895527,0.510841371292087,11.821084554079,3
1,72,19,4.44818285707316,0.619000533211531,0.496970581794292,2.45924537968297,3
1,73,159,10.468713107629,0.843815060530396,0.49370633030644,7.1141599576635,3
1,74,539,11.8559412326671,0.979419464154443,0.471433460535899,13.0984361147834,3
1,75,119,7.33458548826567,0.936250199932167,0.458863156913251,6.15458174499869,3
1,76,84,9.96854567666345,0.473040053933917,0.40446469850076,5.17088294582641,3
1,77,61,5.35269175223548,0.938531544387471,0.505536481662536,4.40646151205377,3
1,1,779,19.7264763019853,0.922297182532286,0.339638463907815,15.7468536964428,3
1,2,338,16.2592974436558,0.799770648206219,0.33299001222825,10.3724992904372,3
1,3,53,8.04831670614253,0.386234256718904,0.316462983801324,4.10736216661508,3
1,4,199,11.3790149786463,0.866426630856209,0.410004251493251,7.95887349758585,3
1,5,95,7.54889570742744,0.890660685006566,0.412555660997153,5.49903984232339,3
1,6,20,2.30940107675851,0.979795897113271,0.521359223300971,2.52313252202016,3
1,7,451,13.5358481911512,0.951284549489204,0.443680402003869,11.9815591084337,3
1,8,88,9.6421392069648,0.57117904638738,0.401872399445215,5.29256742840123,3
1,9,77,9.55232058996042,0.397333008197004,0.356755588378335,4.95074350336915,3
1,10,172,9.39893372216784,0.916966734924858,0.403694803728672,7.39927702033192,3
1,11,114,9.81572197684346,0.754763197585058,0.364746818502567,6.02389633252035,3
1,12,38,6.5104504385089,0.505213265756575,0.259690488356815,3.47789816915102,3
1,13,82,9.5776631426606,0.499051771549793,0.388180372788471,5.10895396995029,3
1,14,121,11.2266596409643,0.597678581507807,0.387627377036027,6.20608541902532,3
1,15,114,10.6945564256221,0.631478307558523,0.439289972504076,6.02389633252035,3
1,16,133,12.1824630196254,0.502551527411344,0.397588979383271,6.50655168752575,3
1,17,52,7.46065765580783,0.591415068502636,0.343033180411821,4.06842894512822,3
1,18,96,6.24286786852858,0.953201440522605,0.419859570041609,5.52790639154137,3
1,19,215,16.2974627005574,0.266812255198036,0.42554591491146,8.27264320090713,3
1,20,82,9.10577551932892,0.656253788626275,0.500828794695714,5.10895396995029,3
1,21,104,10.596711512393,0.542457758659752,0.499173156940147,5.75362739175159,3
1,22,276,11.8693583769355,0.919399149140811,0.377741261130878,9.37302131581521,3
1,23,170,6.94616283147142,0.978547217236481,0.403532675206005,7.35613218010963,3
1,24,165,14.4367126324372,0.169833131179631,0.417257176480478,7.24714641913115,3
1,25,12,2.3094010767585,0.942809041582063,0.433079056865465,1.95441004761168,3
1,26,14,3.72890894294322,0.652071200401997,0.298989498712106,2.11100412282238,3
1,27,6,2.3094010767585,0.74535599249993,0.254507628294036,1.38197659788534,3
1,28,78,7.72305979789473,0.81330319722111,0.432269995376791,4.98278748516688,3
1,29,112,10.5928223773364,0.626489774708728,0.410961957598573,5.97082132144185,3
1,30,788,23.3148448047198,0.846902951387984,0.410243457690602,15.8375563239039,3
1,31,135,12.4481431018582,0.450551442647821,0.404561565726614,6.55529058355247,3
1,32,47,5.93163309448743,0.8177437291759,0.378994894797415,3.86788891394752,3
1,33,756,18.4063112283128,0.955696768909981,0.380079108234448,15.5126488374792,3
1,34,50,7.67680489092522,0.420328094576457,0.247212205270458,3.98942280401433,3
1,35,136,12.684535618633,0.392065660631861,0.380660031002692,6.57952464247954,3
1,36,153,13.3021682122537,0.432327544870783,0.376664581690282,6.97863973752192,3
1,37,91,7.04544926670475,0.907945844927197,0.396564600448096,5.38202560777306,3
1,38,261,13.8953717994965,0.831332697205499,0.506783362826215,9.11476166961975,3
1,39,38,3.35578771269407,0.974952386802503,0.34710562814804,3.47789816915102,3
1,40,174,9.67660586429088,0.909820026179576,0.378863966075215,7.44217173921562,3
1,41,80,9.74337381677073,0.394307984816879,0.370492371705964,5.04626504404032,3
1,42,31,6.27776524370588,0.25309055459395,0.274394881660776,3.14127465715711,3
1,43,131,7.30474803639641,0.949063973926106,0.393336227250109,6.45744493511765,3
1,44,90,5.46005356394566,0.96819173226771,0.473801818462012,5.35237234845831,3
1,45,34,6.2434279171672,0.48149689315132,0.482459003018683,3.28976232123977,3
1,46,171,12.9163306253278,0.655334252735324,0.415107347657169,7.3777361390489,3
1,47,35,6.3891568360722,0.561540165332402,0.431107588666535,3.33779058906227,3
1,48,84,8.57931408919588,0.733804455832581,0.488326398520574,5.17088294582641,3
1,49,152,10.4245347590323,0.831030819547187,0.474113073947003,6.95579633830205,3
1,50,73,7.04637152932023,0.851680104802461,0.343700720080558,4.82043791490117,3
1,51,448,15.6944437726092,0.918422268779976,0.383804735486427,11.9416426428837,3
1,52,207,10.9390239790555,0.893545262602167,0.344710446441135,8.11727456970901,3
1,53,47,7.05847572324272,0.578453055225622,0.44244105409154,3.86788891394752,3
1,54,95,10.6203144815675,0.383102796605759,0.367267683772538,5.49903984232339,3
1,55,18,2.3094010767585,0.974996043043569,0.345353675450763,2.3936536824086,3
1,56,95,6.59840166220109,0.935364042568673,0.37253814147018,5.49903984232339,3
1,57,115,11.7076449900486,0.376063952396032,0.396671289875173,6.0502592432999,3
1,58,330,13.5657003360276,0.902099491822525,0.361929979405707,10.2490127544389,3
1,59,108,9.9078047506254,0.716333788867891,0.434350439204808,5.86323014283504,3
1,60,306,10.1397083061476,0.967922616405123,0.438783280302412,9.86928696371931,3
1,61,91,8.38522954009244,0.803359484257728,0.343158921522306,5.38202560777306,3
1,62,25,5.77350269189626,0,0.190069348127601,2.82094791773878,3
1,63,132,12.0092763522032,0.526793402620729,0.403490522422561,6.48204481442857,3
1,64,292,10.021495592323,0.964560222200516,0.429716147664013,9.64087582980233,3
1,65,554,21.7051925257225,0.766492096479573,0.403776343526089,13.2794456565709,3
1,66,371,13.2502801521812,0.935514682905251,0.472875722921519,10.8670588373389,3
1,67,359,12.5144084304456,0.94422001984677,0.474028256947369,10.6898666567914,3
1,68,646,21.4051734710054,0.892690566150858,0.42887200869106,14.3397415065519,3
1,69,136,10.9689394602122,0.729050014404854,0.493309945337358,6.57952464247954,3
1,70,783,19.9976086299177,0.951959016058127,0.422646282036975,15.7872303106627,3
1,71,439,13.3106852182522,0.967830081895527,0.510841371292087,11.821084554079,3
1,72,19,4.44818285707316,0.619000533211531,0.496970581794292,2.45924537968297,3
1,73,159,10.468713107629,0.843815060530396,0.49370633030644,7.1141599576635,3
1,74,539,11.8559412326671,0.979419464154443,0.471433460535899,13.0984361147834,3
1,75,119,7.33458548826567,0.936250199932167,0.458863156913251,6.15458174499869,3
1,76,84,9.96854567666345,0.473040053933917,0.40446469850076,5.17088294582641,3
1,77,61,5.35269175223548,0.938531544387471,0.505536481662536,4.40646151205377,3
1,1,19,4.44818285707316,0.619000533211531,0.48375793853566,2.45924537968297,3
1,2,604,13.0242293294596,0.976047763371922,0.438119425742393,13.8657553438321,3
1,3,65,6.49411454159708,0.865236422080397,0.435506241331485,4.54864184146723,3
1,4,2438,48.553617323586,0.725551713916153,0.43195975874361,27.8574855741878,3
1,5,970,25.8042752178823,0.844027907406307,0.347707222214278,17.5715847207438,3
1,6,868,32.0515564310065,0.437072502180284,0.353298350345462,16.6220630851748,3
1,7,990,26.2004330463486,0.853447361343304,0.443225598565405,17.7518108181096,3
1,8,1301,29.3082865625388,0.88111948335536,0.415424601368203,20.3499671234406,3
1,9,203,12.7355261166126,0.794542864521411,0.41335583446636,8.03846421247924,3
1,10,142,10.4567093942349,0.802073989016779,0.414457619503427,6.72309481102998,3
1,11,81,9.18314024504096,0.600480270418463,0.447543706443383,5.07770625192981,3
1,12,95,7.54889570742744,0.890660685006566,0.412555660997153,5.49903984232339,3
1,13,20,2.30940107675851,0.979795897113271,0.521359223300971,2.52313252202016,3
1,14,475,14.4117497073446,0.943616975630265,0.444084969705818,12.2962268984148,3
1,15,88,9.6421392069648,0.57117904638738,0.401872399445215,5.29256742840123,3
1,16,77,9.55232058996042,0.397333008197004,0.356755588378335,4.95074350336915,3
1,17,340,11.4764192388201,0.953194110269388,0.381945011014115,10.4031418957202,3
1,18,172,9.39893372216784,0.916966734924858,0.403694803728672,7.39927702033192,3
1,19,38,6.5104504385089,0.505213265756575,0.259690488356815,3.47789816915102,3
1,20,567,18.2594067362265,0.914422551991394,0.393283383112325,13.4343479732442,3
1,21,82,9.5776631426606,0.499051771549793,0.388180372788471,5.10895396995029,3
1,22,2115,34.4382092246808,0.958393434908304,0.529523284904403,25.9465876230135,3
1,23,121,11.2266596409643,0.597678581507807,0.387627377036027,6.20608541902532,3
1,24,114,10.6945564256221,0.631478307558523,0.439289972504076,6.02389633252035,3
1,25,133,12.1824630196254,0.502551527411344,0.397588979383271,6.50655168752575,3
1,26,52,7.46065765580783,0.591415068502636,0.343033180411821,4.06842894512822,3
1,27,96,6.24286786852858,0.953201440522605,0.419859570041609,5.52790639154137,3
1,28,215,16.2974627005574,0.266812255198036,0.42554591491146,8.27264320090713,3
1,29,276,11.8693583769355,0.919399149140811,0.377741261130878,9.37302131581521,3
1,30,170,6.94616283147142,0.978547217236481,0.403532675206005,7.35613218010963,3
1,31,32,4.38993358862682,0.889281444682441,0.346870665742025,3.19153824321146,3
1,32,165,14.4367126324372,0.169833131179631,0.417257176480478,7.24714641913115,3
1,33,12,2.3094010767585,0.942809041582063,0.433079056865465,1.95441004761168,3
1,34,14,3.72890894294322,0.652071200401997,0.298989498712106,2.11100412282238,3
1,35,6,2.3094010767585,0.74535599249993,0.254507628294036,1.38197659788534,3
1,36,78,7.72305979789473,0.81330319722111,0.432269995376791,4.98278748516688,3
1,37,112,10.5928223773364,0.626489774708728,0.410961957598573,5.97082132144185,3
1,38,788,23.3148448047198,0.846902951387984,0.410243457690602,15.8375563239039,3
1,39,135,12.4481431018582,0.450551442647821,0.404561565726614,6.55529058355247,3
1,40,47,5.93163309448743,0.8177437291759,0.378994894797415,3.86788891394752,3
1,41,1060,20.7007666280441,0.960026293019627,0.388178106926962,18.3686820255243,3
1,42,1607,27.150467073066,0.939257653376792,0.394963263185421,22.6168960535559,3
1,43,50,7.67680489092522,0.420328094576457,0.247212205270458,3.98942280401433,3
1,44,677,26.9140413340129,0.81401047315699,0.506524050586233,14.6797749623905,3
1,45,36,6.27469715775885,0.559303844225244,0.421174294960703,3.38513750128654,3
1,46,136,12.684535618633,0.392065660631861,0.380660031002692,6.57952464247954,3
1,47,153,13.3021682122537,0.432327544870783,0.376664581690282,6.97863973752192,3
1,48,91,7.04544926670475,0.907945844927197,0.396564600448096,5.38202560777306,3
1,49,38,3.35578771269407,0.974952386802503,0.34710562814804,3.47789816915102,3
1,50,174,9.67660586429088,0.909820026179576,0.378863966075215,7.44217173921562,3
1,51,693,19.5518844185624,0.913710459423341,0.3948660370297,14.8522305101075,3
1,52,80,9.74337381677073,0.394307984816879,0.370492371705964,5.04626504404032,3
1,53,31,6.27776524370588,0.25309055459395,0.274394881660776,3.14127465715711,3
1,54,131,7.30474803639641,0.949063973926106,0.393336227250109,6.45744493511765,3
1,55,127,6.63636482129526,0.964824483995787,0.474952766826477,6.35809370372452,3
1,56,34,6.2434279171672,0.48149689315132,0.482459003018683,3.28976232123977,3
1,57,171,12.9163306253278,0.655334252735324,0.415107347657169,7.3777361390489,3
1,58,35,6.3891568360722,0.561540165332402,0.431107588666535,3.33779058906227,3
1,59,84,8.57931408919588,0.733804455832581,0.488326398520574,5.17088294582641,3
1,60,152,10.4245347590323,0.831030819547187,0.474113073947003,6.95579633830205,3
1,61,2165,33.8409600078518,0.958700037997953,0.493330087477937,26.2514933591959,3
1,62,149,9.45515965600564,0.889783039341979,0.355509220043005,6.88681152939332,3
1,63,209,10.4776281825567,0.915180392130817,0.391826875219824,8.15639419182351,3
1,64,448,15.6944437726092,0.918422268779976,0.383804735486427,11.9416426428837,3
1,65,85,6.13072862456488,0.942658444509975,0.390389165374888,5.2015709478601,3
1,66,240,12.1266501409791,0.88176784501382,0.346653952843273,8.74038744473663,3
1,67,40,5.32437833299652,0.838943869999806,0.400762829403606,3.56824823230554,3
1,68,45,4.45030946851728,0.942152430583766,0.393404222530436,3.78469878303024,3
1,69,42,4.50226975798614,0.931319346979331,0.378640776699029,3.65636639571573,3
1,70,98,7.04851496705761,0.920128285531167,0.369908573693,5.58519192562006,3
1,71,135,9.17934798690064,0.878297765859942,0.397729490933374,6.55529058355247,3
1,72,95,10.6203144815675,0.383102796605759,0.367267683772538,5.49903984232339,3
1,73,18,2.3094010767585,0.974996043043569,0.345353675450763,2.3936536824086,3
1,74,546,17.2403552987311,0.906377678599905,0.374822819344317,13.1832165216365,3
1,75,95,6.59840166220109,0.935364042568673,0.37253814147018,5.49903984232339,3
1,76,115,11.7076449900486,0.376063952396032,0.396671289875173,6.0502592432999,3
1,77,108,9.9078047506254,0.716333788867891,0.434350439204808,5.86323014283504,3
1,78,306,10.1397083061476,0.967922616405123,0.438783280302412,9.86928696371931,3
1,79,91,8.38522954009244,0.803359484257728,0.343158921522306,5.38202560777306,3
1,80,25,5.77350269189626,0,0.190069348127601,2.82094791773878,3
1,81,132,12.0092763522032,0.526793402620729,0.403490522422561,6.48204481442857,3
1,82,528,14.9340273578236,0.945562187681569,0.429700962467953,12.9640896288571,3
1,83,1945,41.1082558258815,0.830014648753127,0.429427138115086,24.8819759791595,3
1,84,371,13.2502801521812,0.935514682905251,0.472875722921519,10.8670588373389,3
1,85,1855,49.3143189978467,0.542241363082252,0.459128718349404,24.2994822757797,3
1,86,2995,50.0939424760122,0.848795964144522,0.48746153436495,30.8761738095972,3
1,87,136,10.9689394602122,0.729050014404854,0.493309945337358,6.57952464247954,3
1,88,783,19.9976086299177,0.951959016058127,0.422646282036975,15.7872303106627,3
1,89,103,9.23195799814968,0.772886693428898,0.497973418795363,5.72589890558072,3
1,90,257,12.4221978770135,0.884500401778612,0.498631926043055,9.04464707709672,3
1,91,439,13.3106852182522,0.967830081895527,0.510841371292087,11.821084554079,3
1,92,539,11.8559412326671,0.979419464154443,0.471433460535899,13.0984361147834,3
1,93,91,6.34492137001287,0.945444821165376,0.512703662495618,5.38202560777306,3
2,1,1068,18.6872158528435,0.967796778828078,0.425099968071033,18.4378675134704,3
2,2,195,12.668438320176,0.768011579828287,0.407820686305125,7.8784787748549,3
2,3,2758,53.2498524154098,0.707240739541161,0.445486668871267,29.6293548038916,3
2,4,193,13.0032297464937,0.747649387126944,0.388811375125327,7.83797218886822,3
2,5,26,4.36874510501907,0.8594889914865,0.41199125637556,2.8768136958758,3
2,6,1160,37.4215991014536,0.395199790569435,0.375015164947973,19.2156048037317,3
2,7,996,30.524419490497,0.684208010552968,0.363597828390694,17.8055229251785,3
2,8,3110,39.7434689858404,0.927292585565009,0.428002558423875,31.4633714981658,3
2,9,58,6.56011566349629,0.826689913012909,0.431781064812654,4.29673985699156,3
2,10,23,4.99855051453687,0.55514520247107,0.451726775313291,2.705758189903,3
2,11,392,14.8637243785195,0.91347775928554,0.408266824997929,11.1703838512401,3
2,12,18,2.3094010767585,0.974996043043569,0.469553450608931,2.3936536824086,3
2,13,2103,32.3993641800425,0.961707268810021,0.411766295587782,25.8728755774172,3
2,14,133,6.33773598891367,0.975756158944002,0.413391394589315,6.50655168752575,3
2,15,156,12.2193645162411,0.669284168771225,0.497076784289234,7.04672563994593,3
2,16,523,14.9899535509731,0.974804931334296,0.38098613960781,12.9025606169521,3
2,17,493,13.0208893773345,0.965101466996355,0.420630367774005,12.5270417053911,3
2,18,49,5.41371810733267,0.887326404177866,0.496810361492364,3.94932708483429,3
2,19,21,3.46410161513775,0.903507902905251,0.359301501385399,2.5854414729132,3
2,20,37,5.21094313961175,0.82653238650735,0.353728559411915,3.43183125878885,3
2,21,200,10.2814402361932,0.912626799151878,0.421522327469554,7.97884560802865,3
2,22,74,9.41296343127828,0.397313600937127,0.428830047909885,4.85334230995512,3
2,23,136,9.58735573429727,0.875128986596431,0.483970787232349,6.57952464247954,3
2,24,225,13.3276098500789,0.820389346905248,0.37220267628928,8.46284375321634,3
2,25,707,23.8696016275401,0.77993439233204,0.338857701737697,15.0015029091068,3
2,26,190,13.6274075542275,0.649076796788723,0.439562709208746,7.77681672504375,3
2,27,608,18.8017614767256,0.912675486395321,0.34911598176768,13.9115926766041,3
2,28,111,7.33355086150155,0.927600270470205,0.399651342817784,5.94410610322534,3
2,29,54,7.11083701643265,0.694043448341773,0.376534856913747,4.14592979365603,3
2,30,84,9.86604900897221,0.451153441337313,0.352148978671306,5.17088294582641,3
2,31,32,6.08827607396882,0.463215566153198,0.294654939106901,3.19153824321146,3
2,32,440,15.625123267071,0.931866474902962,0.391751752983147,11.8345405454064,3
2,33,29,5.62052170324205,0.567607113912866,0.205123419345807,3.03825388987325,3
2,34,46,5.50417859650317,0.864802491509055,0.360004706712949,3.82651992866291,3
2,35,16,4.61880215351701,0,0.204668470906631,2.25675833419103,3
2,36,33,5.50213230984158,0.713155124183539,0.390207897650388,3.24102240721429,3
2,37,28,5.57203903859431,0.537779962981452,0.189638507635801,2.98541066072092,3
2,38,92,5.39418430797914,0.973929983088412,0.421265517444255,5.41151637980601,3
2,39,54,8.29379022418007,0.183564025818254,0.278604721094572,4.14592979365603,3
2,40,12,3.46410161513775,0.661437827766148,0.518042399639152,1.95441004761168,3
2,41,78,8.48572663957134,0.705028075712796,0.371829568717255,4.98278748516688,3
2,42,431,16.6672964482438,0.876156883479074,0.383785073577198,11.7128801302333,3
2,43,12,3.46410161513775,0.661437827766148,0.351826792963464,1.95441004761168,3
2,44,154,12.1824972992514,0.663266755599633,0.419327627717343,7.00140860629515,3
2,45,187,13.3015223852865,0.674682389600631,0.362254238637268,7.71517651880816,3
2,46,123,6.86797770201992,0.955435167115168,0.381365721640979,6.25716517287232,3
2,47,54,8.04616310676963,0.365389632596116,0.277301658898411,4.14592979365603,3
2,48,47,7.39535493433345,0.440366087006358,0.337373679209973,3.86788891394752,3
2,49,126,6.31886848322796,0.970287997878408,0.525398973301544,6.33301236846713,3
2,50,40,6.73300329224139,0.5064637955552,0.220838971583221,3.56824823230554,3
2,51,177,14.42377231591,0.398228586052214,0.400648303173475,7.50605421340207,3
2,52,75,9.38364870269398,0.415603972909327,0.374542174109157,4.8860251190292,3
2,53,49,7.40125549517018,0.504715370941649,0.335699096959487,3.94932708483429,3
2,54,69,6.76644993366228,0.857976372688924,0.366299935282697,4.6865106579076,3
2,55,146,13.3858458877066,0.291425140684083,0.395721726880086,6.81712867583072,3
2,56,70,8.34416171830073,0.638207306195517,0.365861202397061,4.72034871941315,3
